customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaperlessBilling,PaymentMethod,InternetService,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,revenue_segment,early_churn_flag,risk_profile,Churn,churn_flag
6927-WTFIV,Male,Yes,false,false,20,12-24 Months,Month-to-month,false,Credit card (automatic),Fiber optic,No,No,No,71.3,1389.2,Mid Value,No,Normal,true,1
4118-CEVPF,Female,Yes,false,false,35,25-48 Months,One year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,110.8,3836.3,High Value,No,Normal,false,0
3398-ZOUAA,Male,Yes,true,false,21,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,69.1,1474.75,Mid Value,No,Normal,true,1
9114-VEPUF,Male,No,true,false,62,49+ Months,One year,false,Electronic check,Fiber optic,No,No,Yes,96.1,6001.45,High Value,No,Normal,false,0
7876-BEUTG,Female,No,false,false,15,12-24 Months,Month-to-month,true,Mailed check,DSL,No,No,No,48.8,720.1,Mid Value,No,Normal,false,0
2338-BQEZT,Female,No,false,false,55,49+ Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,50.55,2832.75,Mid Value,No,Normal,false,0
9873-MNDKV,Female,No,false,false,11,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,44.65,472.25,Mid Value,No,Normal,false,0
0378-NHQXU,Female,No,true,true,17,12-24 Months,Month-to-month,false,Electronic check,Fiber optic,No,Yes,No,88.25,1460.65,High Value,No,Normal,true,1
8241-JUIQO,Female,No,false,false,61,49+ Months,One year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.45,1336.35,Low Value,No,Normal,false,0
2194-IIQOF,Female,No,true,false,71,49+ Months,Two year,false,Credit card (automatic),DSL,Yes,Yes,Yes,89.3,6388.65,High Value,No,Normal,false,0
4512-ZUIYL,Female,No,false,false,2,0-11 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,70.0,153.05,Mid Value,Early Churn,Normal,true,1
9631-RXVJM,Male,No,false,false,35,25-48 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.25,677.9,Low Value,No,Normal,false,0
9584-EXCDZ,Female,No,false,false,17,12-24 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,70.5,1165.6,Mid Value,No,Normal,false,0
7969-AULMZ,Female,No,false,false,21,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,97.35,2119.5,High Value,No,Normal,true,1
5093-FEGLU,Female,No,true,false,47,25-48 Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.65,921.55,Low Value,No,Normal,false,0
2621-UDNLU,Female,No,true,false,3,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.85,72.0,Low Value,No,Normal,false,0
7526-IVLYU,Male,No,false,false,3,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,19.65,68.35,Low Value,No,Normal,false,0
2428-HYUNX,Male,Yes,true,false,44,25-48 Months,Two year,true,Credit card (automatic),No,No internet service,No internet service,No internet service,19.35,847.25,Low Value,No,Normal,false,0
9214-EKVXR,Female,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,44.0,44.0,Mid Value,No,Normal,false,0
3410-MHHUM,Female,No,true,true,44,25-48 Months,One year,false,Electronic check,Fiber optic,No,No,Yes,94.4,4295.35,High Value,No,Normal,false,0
0568-ONFPC,Male,No,true,true,5,0-11 Months,Month-to-month,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,25.9,135.0,Low Value,Early Churn,Normal,true,1
0733-VUNUW,Male,No,false,false,24,12-24 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,No,No,55.65,1400.55,Mid Value,No,Normal,true,1
4550-EVXNY,Female,No,false,true,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,69.65,69.65,Mid Value,Early Churn,Normal,true,1
2122-YWVYA,Female,No,false,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,75.4,1380.4,High Value,No,Normal,false,0
2968-SSGAA,Female,No,false,false,10,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,100.6,1060.2,High Value,No,High Risk,true,1
2296-DKZFP,Female,No,true,false,65,49+ Months,Two year,false,Bank transfer (automatic),DSL,No,No,Yes,71.0,4386.2,Mid Value,No,Normal,false,0
4844-JJWUY,Female,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,86.0,86.0,High Value,Early Churn,High Risk,true,1
6777-TGHTM,Female,No,false,false,53,49+ Months,One year,true,Credit card (automatic),Fiber optic,No,Yes,Yes,106.95,5785.5,High Value,No,Normal,true,1
8909-BOLNL,Male,No,false,false,3,0-11 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,21.2,52.05,Low Value,No,Normal,false,0
6603-YRDCJ,Male,No,true,false,33,25-48 Months,Two year,true,Mailed check,DSL,Yes,No,No,61.05,2018.4,Mid Value,No,Normal,false,0
3538-WZPHD,Male,No,false,false,3,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,29.6,79.45,Low Value,Early Churn,Normal,true,1
3229-USWAR,Female,No,false,false,34,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,Yes,Yes,79.95,2727.3,High Value,No,Normal,false,0
2138-VFAPZ,Female,No,true,true,14,12-24 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,19.7,263.65,Low Value,No,Normal,false,0
6131-JLWZM,Female,No,false,false,13,12-24 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,20.3,275.4,Low Value,No,Normal,false,0
4785-QRJHC,Male,Yes,true,false,46,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,Yes,Yes,59.9,2816.65,Mid Value,No,Normal,true,1
0269-XFESX,Male,No,true,true,23,12-24 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,24.35,538.5,Low Value,No,Normal,false,0
1709-EJDOX,Female,No,true,true,47,25-48 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.75,948.9,Low Value,No,Normal,false,0
4316-XCSLJ,Male,No,false,true,17,12-24 Months,Month-to-month,true,Mailed check,DSL,No,No,No,50.3,846.8,Mid Value,No,Normal,false,0
8610-WFCJF,Female,No,true,true,49,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,95.6,4783.5,High Value,No,Normal,true,1
9693-XMUOB,Male,Yes,true,false,59,49+ Months,Month-to-month,true,Electronic check,DSL,No,Yes,Yes,50.25,2997.45,Mid Value,No,Normal,false,0
0383-CLDDA,Female,No,false,false,69,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,Yes,Yes,85.35,5897.4,High Value,No,Normal,false,0
4905-JEFDW,Male,No,false,false,11,0-11 Months,One year,true,Electronic check,DSL,No,Yes,No,41.6,470.6,Mid Value,No,Normal,true,1
2709-UQGNP,Male,No,false,false,10,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,51.65,524.5,Mid Value,No,Normal,false,0
3549-ZTMNH,Male,No,true,true,12,12-24 Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.0,269.65,Low Value,No,Normal,false,0
7881-INRLC,Male,No,false,false,45,25-48 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,Yes,Yes,100.85,4740.0,High Value,No,Normal,true,1
8033-ATFAS,Female,No,true,true,39,25-48 Months,Month-to-month,true,Mailed check,DSL,No,Yes,No,59.85,2341.5,Mid Value,No,Normal,false,0
1635-NZATJ,Male,Yes,true,false,71,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,25.45,1789.65,Low Value,No,Normal,false,0
0562-HKHML,Male,No,true,true,71,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,23.9,1626.4,Low Value,No,Normal,false,0
8277-RVRSV,Female,No,true,true,33,25-48 Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,24.15,800.3,Low Value,No,Normal,false,0
9943-VSZUV,Male,Yes,false,false,67,49+ Months,Month-to-month,true,Mailed check,Fiber optic,No,No,No,75.7,5060.85,High Value,No,Normal,false,0
0117-LFRMW,Male,No,true,true,37,25-48 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,No,40.2,1448.8,Mid Value,No,Normal,true,1
6172-FECYY,Male,No,true,true,49,49+ Months,Month-to-month,false,Electronic check,Fiber optic,No,Yes,No,84.5,4254.85,High Value,No,Normal,true,1
7054-ENNGU,Female,No,true,false,9,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,50.85,466.6,Mid Value,No,Normal,false,0
1455-HFBXA,Male,No,true,false,52,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,No,No,91.6,4627.8,High Value,No,Normal,false,0
9402-CXWPL,Female,No,false,false,70,49+ Months,One year,false,Electronic check,Fiber optic,No,Yes,Yes,98.9,6838.6,High Value,No,Normal,false,0
1628-BIZYP,Male,No,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,85.0,85.0,High Value,No,High Risk,false,0
1965-AKTSX,Female,Yes,false,false,14,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,78.95,1101.85,High Value,No,Normal,true,1
0082-LDZUE,Male,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,44.3,44.3,Mid Value,No,Normal,false,0
4786-UKSNZ,Male,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.2,20.2,Low Value,Early Churn,Normal,true,1
5343-SGUBI,Female,No,false,false,52,49+ Months,One year,true,Mailed check,Fiber optic,No,No,No,80.2,4297.6,High Value,No,Normal,false,0
0856-NAOES,Male,No,false,false,6,0-11 Months,Month-to-month,false,Mailed check,DSL,No,Yes,No,60.9,414.1,Mid Value,No,Normal,false,0
1976-AZZPJ,Male,No,true,false,7,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,34.2,256.6,Low Value,No,Normal,false,0
7248-VZQLC,Female,Yes,false,false,47,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,No,No,85.2,3969.35,High Value,No,Normal,true,1
6156-UZDLF,Female,No,false,false,26,25-48 Months,One year,true,Credit card (automatic),Fiber optic,Yes,No,No,87.15,2274.1,High Value,No,Normal,false,0
3099-OONVS,Male,No,true,true,25,25-48 Months,Month-to-month,false,Electronic check,DSL,Yes,No,No,54.3,1296.8,Mid Value,No,Normal,false,0
9500-WBGRP,Male,No,false,false,69,49+ Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,19.1,1268.85,Low Value,No,Normal,false,0
5183-KLYEM,Female,No,false,false,72,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,112.75,8192.6,High Value,No,Normal,false,0
5144-PQCDZ,Male,No,false,false,4,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,19.95,59.25,Low Value,No,Normal,false,0
8514-VZHEB,Male,No,true,true,59,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.5,1147.85,Low Value,No,Normal,false,0
6625-IUTTT,Male,No,false,false,67,49+ Months,Two year,false,Bank transfer (automatic),DSL,No,No,Yes,65.55,4361.55,Mid Value,No,Normal,false,0
9355-NPPFS,Female,Yes,false,false,26,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,78.8,2006.1,High Value,No,Normal,false,0
0068-FIGTF,Female,No,false,false,27,25-48 Months,One year,false,Mailed check,DSL,Yes,Yes,Yes,78.2,2078.95,High Value,No,Normal,false,0
5965-GGPRW,Male,No,true,true,72,49+ Months,Two year,false,Bank transfer (automatic),Fiber optic,No,Yes,Yes,105.25,7609.75,High Value,No,Normal,false,0
8035-PWSEV,Female,No,false,false,6,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,No,Yes,89.25,487.05,High Value,No,High Risk,false,0
2236-HILPA,Male,No,true,true,62,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.65,1218.45,Low Value,No,Normal,false,0
1840-BIUOG,Male,No,false,false,20,12-24 Months,One year,true,Electronic check,DSL,Yes,Yes,No,68.7,1416.2,Mid Value,No,Normal,false,0
1356-MKYSK,Male,No,false,false,6,0-11 Months,Month-to-month,false,Credit card (automatic),DSL,Yes,Yes,Yes,78.65,483.3,High Value,No,High Risk,false,0
6080-LNESI,Male,No,false,false,51,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,24.75,1234.6,Low Value,No,Normal,false,0
1830-IPXVJ,Female,No,true,true,61,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.75,1311.6,Low Value,No,Normal,false,0
5828-DWPIL,Male,Yes,true,false,62,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,89.1,5618.3,High Value,No,Normal,false,0
8398-TBIYD,Female,No,false,false,72,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,No,No,84.7,6185.15,High Value,No,Normal,false,0
0011-IGKFF,Male,Yes,true,false,13,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,98.0,1237.85,High Value,No,Normal,true,1
4192-GORJT,Male,No,true,false,5,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,94.45,498.1,High Value,Early Churn,High Risk,true,1
6496-SLWHQ,Male,Yes,false,false,3,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,105.0,294.45,High Value,Early Churn,High Risk,true,1
9912-GVSEQ,Female,Yes,true,false,26,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,93.85,2381.55,High Value,No,Normal,true,1
2931-FSOHN,Male,Yes,false,false,13,12-24 Months,Month-to-month,true,Electronic check,DSL,No,Yes,No,59.9,788.35,Mid Value,No,Normal,false,0
9418-RUKPH,Female,No,true,true,38,25-48 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,19.95,756.4,Low Value,No,Normal,false,0
5383-MMTWC,Female,Yes,true,false,8,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,84.0,613.4,High Value,No,High Risk,true,1
9971-ZWPBF,Male,Yes,true,true,34,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,108.9,3625.2,High Value,No,Normal,false,0
4712-AUQZO,Male,No,false,false,18,12-24 Months,Month-to-month,false,Mailed check,DSL,No,No,No,33.6,550.35,Low Value,No,Normal,false,0
9711-FJTBX,Male,No,true,true,56,49+ Months,One year,true,Mailed check,Fiber optic,Yes,No,No,85.85,4793.8,High Value,No,Normal,false,0
2908-ZTPNF,Female,No,false,false,36,25-48 Months,Month-to-month,true,Bank transfer (automatic),DSL,Yes,No,No,34.85,1267.2,Low Value,No,Normal,false,0
7240-ETPTR,Female,No,true,false,9,0-11 Months,Month-to-month,true,Electronic check,DSL,No,Yes,Yes,48.75,442.2,Mid Value,No,Normal,true,1
2202-CUYXZ,Male,No,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,84.85,84.85,High Value,Early Churn,High Risk,true,1
5995-OIGLP,Male,No,false,false,12,12-24 Months,Month-to-month,false,Mailed check,DSL,Yes,No,No,56.65,654.85,Mid Value,No,Normal,true,1
8421-WZOOW,Female,Yes,true,true,57,49+ Months,Month-to-month,true,Credit card (automatic),Fiber optic,Yes,Yes,No,95.3,5567.45,High Value,No,Normal,false,0
6261-RCVNS,Female,No,false,false,42,25-48 Months,One year,false,Credit card (automatic),DSL,Yes,No,Yes,73.9,3160.55,Mid Value,No,Normal,true,1
7951-QKZPL,Female,No,true,true,33,25-48 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,24.5,740.3,Low Value,No,Normal,true,1
1414-YADCW,Male,No,true,false,70,49+ Months,Two year,false,Bank transfer (automatic),Fiber optic,Yes,No,No,84.6,5706.2,High Value,No,Normal,false,0
8756-RDDLT,Female,No,false,false,68,49+ Months,Month-to-month,false,Electronic check,DSL,Yes,No,Yes,44.95,3085.35,Mid Value,No,Normal,false,0
2862-PFNIK,Male,No,false,true,1,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,24.7,24.7,Low Value,No,Normal,false,0
5816-QVHRX,Female,No,false,false,37,25-48 Months,Month-to-month,false,Credit card (automatic),Fiber optic,Yes,Yes,Yes,100.3,3541.4,High Value,No,Normal,false,0
4430-YHXGG,Female,No,false,true,4,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,25.45,84.2,Low Value,No,Normal,false,0
6888-SBYAI,Male,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,50.7,50.7,Mid Value,No,Normal,false,0
7395-XWZOY,Male,No,false,false,20,12-24 Months,Month-to-month,true,Credit card (automatic),DSL,Yes,Yes,No,55.0,1165.55,Mid Value,No,Normal,false,0
7169-YWAMK,Male,No,true,true,72,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,Yes,No,68.4,4855.35,Mid Value,No,Normal,false,0
3640-PHQXK,Female,No,false,false,31,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,89.9,2806.9,High Value,No,Normal,true,1
6877-LGWXO,Male,Yes,true,false,18,12-24 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,Yes,78.55,1422.65,High Value,No,Normal,true,1
6859-RKMZJ,Male,No,true,false,11,0-11 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,Yes,No,55.05,608.15,Mid Value,No,Normal,false,0
2729-VNVAP,Female,No,true,true,33,25-48 Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.8,641.35,Low Value,No,Normal,false,0
2957-JIRMN,Female,Yes,false,false,62,49+ Months,One year,false,Electronic check,Fiber optic,No,Yes,No,84.45,4959.15,High Value,No,Normal,false,0
2049-BAFNW,Female,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,DSL,Yes,No,No,35.9,35.9,Mid Value,No,Normal,false,0
3842-QTGDL,Male,No,true,false,16,12-24 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,80.75,1321.3,High Value,No,Normal,false,0
7163-OCEQI,Male,No,true,true,22,12-24 Months,One year,true,Mailed check,DSL,Yes,Yes,Yes,78.65,1663.75,High Value,No,Normal,false,0
9782-LGXMC,Female,No,true,true,49,49+ Months,Month-to-month,false,Bank transfer (automatic),DSL,Yes,No,No,61.75,3024.15,Mid Value,No,Normal,false,0
5975-BAICR,Male,No,true,true,36,25-48 Months,One year,true,Credit card (automatic),DSL,No,No,Yes,63.7,2188.5,Mid Value,No,Normal,false,0
8019-ENHXU,Male,No,true,false,42,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,No,Yes,99.45,4138.05,High Value,No,Normal,true,1
5167-GBFRE,Male,Yes,false,false,4,0-11 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,No,No,25.2,102.5,Low Value,Early Churn,Normal,true,1
9033-EOXWV,Female,No,false,false,12,12-24 Months,One year,false,Mailed check,DSL,Yes,Yes,Yes,74.05,872.65,Mid Value,No,Normal,true,1
4673-KKSLS,Female,No,false,false,31,25-48 Months,Month-to-month,false,Electronic check,Fiber optic,Yes,No,No,87.6,2724.25,High Value,No,Normal,false,0
4853-OITSN,Male,No,true,false,5,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,89.15,413.25,High Value,No,High Risk,false,0
9800-OUIGR,Male,No,true,true,66,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.0,1374.2,Low Value,No,Normal,false,0
1324-NLTJE,Female,Yes,false,false,15,12-24 Months,Month-to-month,false,Credit card (automatic),DSL,Yes,No,No,55.0,757.1,Mid Value,No,Normal,true,1
2324-EFHVG,Male,No,false,false,64,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,104.4,6692.65,High Value,No,Normal,false,0
7094-MSZAO,Male,No,true,true,10,0-11 Months,Month-to-month,true,Credit card (automatic),No,No internet service,No internet service,No internet service,20.05,218.5,Low Value,No,Normal,false,0
1522-VVDMG,Male,No,true,true,7,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,No,89.75,608.8,High Value,No,High Risk,true,1
6907-CQGPN,Male,No,false,false,29,25-48 Months,Month-to-month,false,Electronic check,DSL,Yes,No,No,34.3,1004.75,Low Value,No,Normal,false,0
0780-XNZFN,Male,No,false,false,57,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.65,1125.6,Low Value,No,Normal,false,0
0239-OXEXL,Female,No,false,false,46,25-48 Months,Month-to-month,false,Mailed check,Fiber optic,No,No,No,84.25,3847.6,High Value,No,Normal,false,0
2675-IJRGJ,Male,No,false,false,53,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.65,978.0,Low Value,No,Normal,false,0
7049-GKVZY,Female,No,false,false,17,12-24 Months,One year,false,Credit card (automatic),DSL,Yes,Yes,Yes,79.85,1387.35,High Value,No,Normal,false,0
8577-QSOCG,Female,No,true,true,38,25-48 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,20.2,746.05,Low Value,No,Normal,false,0
3721-CNZHX,Male,No,false,false,15,12-24 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,19.8,304.6,Low Value,No,Normal,false,0
0212-ISBBF,Female,No,false,false,22,12-24 Months,Month-to-month,true,Electronic check,DSL,No,Yes,Yes,50.35,1098.85,Mid Value,No,Normal,false,0
9185-TQCVP,Male,No,true,false,14,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,85.15,1139.2,High Value,No,Normal,true,1
3585-YNADK,Female,No,true,false,57,49+ Months,One year,false,Bank transfer (automatic),DSL,Yes,Yes,No,74.6,4368.95,Mid Value,No,Normal,false,0
5271-DBYSJ,Male,Yes,false,false,11,0-11 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,No,Yes,79.15,827.7,High Value,No,High Risk,false,0
1099-GODLO,Female,No,true,true,1,0-11 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,20.35,20.35,Low Value,No,Normal,false,0
6828-HMKWP,Male,No,true,true,12,12-24 Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,21.05,262.05,Low Value,No,Normal,false,0
5567-WSELE,Male,Yes,true,false,3,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,94.6,279.55,High Value,Early Churn,High Risk,true,1
1472-TNCWL,Male,No,false,true,36,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,94.7,3512.5,High Value,No,Normal,false,0
8063-RJYNF,Male,No,false,false,16,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,94.25,1483.25,High Value,No,Normal,true,1
0687-ZVTHB,Male,No,true,true,65,49+ Months,One year,false,Credit card (automatic),DSL,No,No,Yes,72.45,4653.85,Mid Value,No,Normal,true,1
2080-GKCWQ,Male,No,false,false,2,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,74.95,151.75,Mid Value,No,High Risk,false,0
9661-ACXBS,Female,No,false,false,42,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,105.2,4400.75,High Value,No,Normal,true,1
2193-SFWQW,Male,No,true,true,72,49+ Months,Two year,false,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,111.95,8033.1,High Value,No,Normal,false,0
5656-JAMLX,Male,No,false,false,62,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.85,1253.65,Low Value,No,Normal,false,0
3462-BJQQA,Female,No,false,false,6,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,89.75,552.65,High Value,No,High Risk,false,0
0442-TDYUO,Male,No,true,false,48,25-48 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,20.05,1036.0,Low Value,No,Normal,false,0
6733-LRIZX,Male,No,false,false,35,25-48 Months,Two year,true,Electronic check,Fiber optic,Yes,Yes,Yes,108.95,4025.5,High Value,No,Normal,false,0
9503-XJUME,Male,No,false,true,52,49+ Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.65,928.4,Low Value,No,Normal,false,0
4367-NHWMM,Female,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,24.9,24.9,Low Value,No,Normal,false,0
3727-RJMEO,Male,No,true,false,6,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,82.85,460.25,High Value,No,High Risk,true,1
3779-OSWCF,Female,No,true,false,71,49+ Months,Two year,false,Credit card (automatic),DSL,Yes,Yes,Yes,93.2,6506.15,High Value,No,Normal,false,0
6736-DHUQI,Female,No,true,true,67,49+ Months,One year,false,Bank transfer (automatic),Fiber optic,No,No,No,84.8,5598.3,High Value,No,Normal,false,0
3915-ODIYG,Male,Yes,false,false,60,49+ Months,One year,true,Electronic check,DSL,No,No,Yes,71.75,4374.55,Mid Value,No,Normal,false,0
1360-RCYRT,Male,No,true,true,23,12-24 Months,Month-to-month,true,Bank transfer (automatic),DSL,Yes,No,No,30.35,678.75,Low Value,No,Normal,false,0
2724-FJDYW,Male,No,false,true,39,25-48 Months,One year,false,Bank transfer (automatic),DSL,Yes,Yes,Yes,54.85,2191.7,Mid Value,No,Normal,false,0
4451-RWASJ,Male,No,true,true,15,12-24 Months,One year,true,Mailed check,No,No internet service,No internet service,No internet service,19.5,239.75,Low Value,No,Normal,false,0
6646-VRFOL,Male,Yes,true,false,53,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,103.85,5485.5,High Value,No,Normal,true,1
3460-TJBWI,Male,No,true,true,24,12-24 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,24.2,609.05,Low Value,No,Normal,false,0
5917-HBSDW,Female,No,true,true,37,25-48 Months,Month-to-month,false,Electronic check,No,No internet service,No internet service,No internet service,19.35,683.75,Low Value,No,Normal,false,0
5685-IIXLY,Female,No,true,true,5,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,83.6,404.2,High Value,Early Churn,High Risk,true,1
5671-UUNXD,Female,Yes,true,false,50,49+ Months,One year,true,Electronic check,Fiber optic,Yes,Yes,Yes,100.65,5189.75,High Value,No,Normal,false,0
0956-ACVZC,Female,No,false,false,54,49+ Months,One year,true,Credit card (automatic),Fiber optic,No,Yes,Yes,94.1,5060.9,High Value,No,Normal,false,0
2325-NBPZG,Female,No,false,false,3,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,74.55,233.65,Mid Value,No,High Risk,false,0
4250-ZBWLV,Male,No,false,false,68,49+ Months,One year,false,Electronic check,Fiber optic,Yes,Yes,Yes,108.45,7176.55,High Value,No,Normal,true,1
4482-FTFFX,Male,No,false,false,5,0-11 Months,Month-to-month,false,Electronic check,DSL,Yes,No,No,56.15,291.45,Mid Value,No,Normal,false,0
8859-DZTGQ,Male,No,false,false,33,25-48 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,20.35,689.75,Low Value,No,Normal,false,0
0440-MOGPM,Female,No,false,false,41,25-48 Months,One year,true,Electronic check,DSL,No,Yes,Yes,80.55,3263.9,High Value,No,Normal,false,0
0020-JDNXP,Female,No,true,true,34,25-48 Months,One year,false,Mailed check,DSL,Yes,Yes,Yes,61.25,1993.2,Mid Value,No,Normal,false,0
